"Id"	"Ethnicity"	"Gender"	"Age"	"Occupation"	"Education"	"L1"	"File"	"Speaker"	"Words"	"Words"	"Date"	"Topic"	"ExtractMinutes"	"Minutes"	"Type"
1078	"PAKEHA"	"Woman"	"75-79"	""	"MATRICULATION"	"ENGLISH"	"DPC222"	"LC"	1047	2184	"24/7/93 "	"CHILDHOOD DAYS"	30	11	"Conversation"
1079	"PAKEHA"	"Woman"	"85-89"	""	"UE EQUIV"	"ENGLISH"	"DPC223"	"BN"	1661	2095	"29/7/93 "	""	30	12	"Conversation"
1080	"PAKEHA"	"Woman"	"30-34"	"ESL TUTOR"	"BA"	"ENGLISH"	"DPC223"	"AL"	434	2095	"29/7/93 "	""	30	12	"Conversation"
1081	"PAKEHA"	"Man"	"20-24"	"COURT OFFICER"	"UE"	"ENGLISH"	"DPC224"	"BT"	750	2143	"29/7/93 "	"SPORT"	20	11	"Conversation"
1082	"PAKEHA"	"Man"	"20-24"	"BUILDER"	"SFC"	"ENGLISH"	"DPC224"	"AD"	835	2143	"29/7/93 "	"SPORT"	20	11	"Conversation"
1083	"PAKEHA"	"Man"	"25-29"	"STUDENT"	"TRADE CERT"	"ENGLISH"	"DPC224"	"CS"	558	2143	"29/7/93 "	"SPORT"	20	11	"Conversation"
1084	"PAKEHA"	"Man"	"20-24"	"SELF EMPLOYED MUSICIAN"	"UE"	"ENGLISH"	"DPC225"	"BY"	1044	2170	"27/7/93 "	"CURRENT EVENTS / GENERAL"	23	13	"Conversation"
1085	"PAKEHA"	"Man"	"25-29"	"MUSICIAN"	"SC"	"ENGLISH"	"DPC225"	"AD"	1126	2170	"27/7/93 "	"CURRENT EVENTS / GENERAL"	23	13	"Conversation"
1086	"PAKEHA"	"Woman"	"20-24"	"STUDENT"	"BURSARY"	"ENGLISH"	"DPC226"	"AN"	1474	2086	"21/7/93 "	"MOVIES, WEEKEND"	30	11	"Conversation"
1087	"PAKEHA"	"Woman"	"16-19"	"STUDENT"	"BURSARY"	"RUSSIAN"	"DPC226"	"BB"	612	2086	"21/7/93 "	"MOVIES, WEEKEND"	30	11	"Conversation"
1088	"PAKEHA"	"Woman"	"16-19"	""	"SFC"	"ENGLISH"	"DPC227"	"HE"	633	2012	"25/7/93 "	""	25	11	"Conversation"
1089	"PAKEHA"	"Woman"	"16-19"	""	"UE/BURSARY"	"ENGLISH"	"DPC227"	"BL"	1379	2012	"25/7/93 "	""	25	11	"Conversation"
1090	"PAKEHA"	"Woman"	"50-54"	"PUBLIC AFFAIRS MANAGER"	"UE"	"ENGLISH"	"DPC228"	"DI"	784	2046	"24/7/93 "	"CHAT OVER COFFEE AND MUFFINS"	60	16	"Conversation"
1091	"PAKEHA"	"Woman"	"75-79"	""	"TTC"	"ENGLISH"	"DPC228"	"MR"	1262	2046	"24/7/93 "	"CHAT OVER COFFEE AND MUFFINS"	60	16	"Conversation"
1092	"PAKEHA"	"Man"	"30-34"	"PROPERTY DEVELOPER"	"POSTGRAD DIP"	"ENGLISH"	"DPC229"	"MK"	1445	2070	"21/7/93 "	"OVERSEAS TRAVEL"	30	14	"Conversation"
1093	"PAKEHA"	"Woman"	"25-29"	"OCCUPATIONAL THERAPIST"	"DIP OCCUPATIOANL THERAPY"	"ENGLISH"	"DPC229"	"FR"	625	2070	"21/7/93 "	"OVERSEAS TRAVEL"	30	14	"Conversation"
1094	"PAKEHA"	"Woman"	"40-44"	"EARLY CHILDHOOD TEACHER"	"SFC"	"ENGLISH"	"DPC230"	"PT"	994	2073	"26/7/93 "	"MUSIC, CHN, RELATIONSHIPS"	20	13	"Conversation"
1095	"MAORI"	"Woman"	"35-39"	"TEACHERS AIDE"	""	"ENGLISH"	"DPC230"	"MR"	1079	2073	"26/7/93 "	"MUSIC, CHN, RELATIONSHIPS"	20	13	"Conversation"
1098	"PAKEHA"	"Woman"	"20-24"	""	"B BURSARY"	"ENGLISH"	"DPC232"	"AN"	672	2148	"13/7/93 "	"FILM FESTIVAL; HOME BREWING"	21	14	"Conversation"
1099	"PAKEHA"	"Man"	"25-29"	""	"UE"	"ENGLISH"	"DPC232"	"TM"	1476	2148	"13/7/93 "	"FILM FESTIVAL; HOME BREWING"	21	14	"Conversation"
1100	"PAKEHA"	"Woman"	"20-24"	"P/T CLEANER/STUDENT"	"BURSARY"	"ENGLISH"	"DPC233"	"LD"	952	2498	"24/7/93 "	"FRIENDS TALKING"	14	14	"Conversation"
1101	"PAKEHA"	"Woman"	"50-54"	"LIBRARIAN"	"NZ LIB CERT"	"ENGLISH"	"DPC233"	"NT"	453	2498	"24/7/93 "	"FRIENDS TALKING"	14	14	"Conversation"
1102	"PAKEHA"	"Woman"	"50-54"	""	"CHAMBER OF COMM CERT"	"GREEK"	"DPC234"	"AS"	1355	2570	"27/7/93 "	"FRIENDS TALKING"	14	12	"Conversation"
1103	"PAKEHA"	"Woman"	"50-54"	"NANNY"	"2 YRS SECONDARY SCHOOL"	"ROMANIAN"	"DPC234"	"BT"	1215	2570	"27/7/93 "	"FRIENDS TALKING"	14	12	"Conversation"
1104	"PAKEHA"	"Man"	"16-19"	""	"UE"	"ENGLISH"	"DPC235"	"DR"	1138	2167	"27/7/93 "	"FRIENDS TALKING"	23	10	"Conversation"
1105	"PAKEHA"	"Man"	"55-59"	""	"4 YRS PRIMARY SCHOOL"	"GREEK"	"DPC235"	"IV"	1029	2167	"27/7/93 "	"FRIENDS TALKING"	23	10	"Conversation"
1106	"MAORI/PAKEHA"	"Man"	"20-24"	""	"BURSARY"	"ENGLISH"	"DPC237"	"DV"	748	2024	"25/7/93 "	"BROTHERS TALKING"	11	11	"Conversation"
1107	"PAKEHA"	"Man"	"16-19"	"SCHOOL STUDENT"	"SC"	"ENGLISH"	"DPC237"	"TR"	1276	2024	"25/7/93 "	"BROTHERS TALKING"	11	11	"Conversation"
1108	"CHINESE"	"Woman"	"20-24"	"RECEPTIONIST"	"SFC"	"ENGLISH"	"DPC238"	"CE"	995	2030	"25/7/93 "	"FRIENDS TALKING"	16	16	"Conversation"
1109	"CHINESE"	"Man"	"25-29"	""	"UNDER GRADUATE"	"ENGLISH"	"DPC238"	"DN"	1035	2030	"25/7/93 "	"FRIENDS TALKING"	16	16	"Conversation"
1112	"MAORI/PAKEHA"	"Woman"	"20-24"	""	"BURSARY"	"ENGLISH"	"DPC240"	"KT"	1268	2190	"30/7/93 "	"FRIENDS TALKING"	30	12	"Conversation"
1113	"MAORI"	"Woman"	"30-34"	""	"SC"	"ENGLISH"	"DPC240"	"EL"	922	2190	"30/7/93 "	"FRIENDS TALKING"	30	12	"Conversation"
1114	"PAKEHA"	"Woman"	"20-24"	""	"A BURSARY"	"ENGLISH"	"DPC241"	"AD"	1150	2408	"26/7/93 "	"FRIENDS TALKING"	33	13	"Conversation"
1115	"PAKEHA"	"Woman"	"20-24"	""	"B BURSARY"	"ENGLISH"	"DPC241"	"BG"	1258	2408	"26/7/93 "	"FRIENDS TALKING"	33	13	"Conversation"
1116	"PAKEHA"	"Man"	"45-49"	""	"UE"	"ENGLISH"	"DPC242"	"DV"	1215	2052	"30/7/93 "	"FRIENDS TALKING"	18	14	"Conversation"
1117	"PAKEHA"	"Woman"	"30-34"	"P/T CLEANER"	"SC"	"ENGLISH"	"DPC242"	"SU"	837	2052	"30/7/93 "	"FRIENDS TALKING"	18	14	"Conversation"
1118	"PAKEHA"	"Man"	"45-49"	"SERVICE STATION ATTENDANT"	"SC"	"ENGLISH"	"DPC243"	"BK"	1163	2501	"29/7/93 "	"FRIENDS TALKING"	30	13	"Conversation"
1119	"PAKEHA"	"Man"	"16-19"	"APPRENTICE MECHANIC"	"BURSARY"	"ENGLISH"	"DPC243"	"AH"	1338	2501	"29/7/93 "	"FRIENDS TALKING"	30	13	"Conversation"
1120	"PAKEHA"	"Man"	"16-19"	""	"A BURSARY/UE"	"ENGLISH"	"DPC244"	"MI"	1467	2185	"28/7/93 "	"FRIENDS TALKING"	20	10	"Conversation"
1121	"PAKEHA"	"Woman"	"16-19"	"BOOK SHOP ASSISTANT"	"A BURSARY/UE"	"ENGLISH"	"DPC244"	"FR"	718	2185	"28/7/93 "	"FRIENDS TALKING"	20	10	"Conversation"
1122	"PAKEHA"	"Man"	"35-39"	"PRIMARY HEALTH SOCIAL WORKER"	"MA APPLIED"	"ENGLISH"	"DPC245"	"RB"	1591	2237	"24/7/93 "	"FRIENDS TALKING"	30	10	"Conversation"
1123	"PAKEHA"	"Man"	"30-34"	"COOK"	""	"ENGLISH"	"DPC245"	"DA"	646	2237	"24/7/93 "	"FRIENDS TALKING"	30	10	"Conversation"
1124	"PAKEHA"	"Woman"	"20-24"	"TEACHER"	"HSC"	"ENGLISH"	"DPC246"	"AN"	1756	3027	"21/7/93 "	"FRIENDS TALKING"	26	15	"Conversation"
1125	"PAKEHA"	"Woman"	"20-24"	"P/T VET'S NURSE/STUDENT"	"A BURSARY"	"ENGLISH"	"DPC246"	"BL"	1271	3027	"21/7/93 "	"FRIENDS TALKING"	26	15	"Conversation"
1128	"MAORI"	"Woman"	"45-49"	""	"1.5 YRS SECONDARY"	"ENGLISH"	"DPC248"	"FY"	558	1408	"1/4/93 "	"FRIENDS TALKING"	23	9	"Conversation"
1129	"MAORI"	"Man"	"50-54"	"PERSONAL ASSISTANT"	"SFC"	"ENGLISH"	"DPC248"	"MT"	850	1408	"1/4/93 "	"FRIENDS TALKING"	23	9	"Conversation"
1130	"SAMOAN"	"Man"	"20-24"	""	"UE"	"SAMOAN"	"DPF076"	"ST"	753	1824	"27/7/93 "	""	20	8	"TelephoneConversation"
1131	"PAKEHA/SAMOAN"	"Woman"	"16-19"	""	"BURSARY"	"ENGLISH"	"DPF076"	"HA"	1071	1824	"27/7/93 "	""	20	8	"TelephoneConversation"
1132	"PAKEHA"	"Man"	"20-24"	"BANK OFFICER"	"TRADE CERT CATERING"	"ENGLISH"	"DPC250"	"JC"	862	2028	"20/7/93 "	"FRIENDS TALKING"	16	10	"Conversation"
1133	"PAKEHA"	"Man"	"20-24"	"INSURANCE CLERK"	"SC"	"ENGLISH"	"DPC250"	"MQ"	1166	2028	"20/7/93 "	"FRIENDS TALKING"	16	10	"Conversation"
1134	"MAORI/PAKEHA"	"Man"	"20-24"	"JOINER"	"SC"	"ENGLISH"	"DPC251"	"ME"	1270	3163	"27/7/93 "	"FRIENDS TALKING"	20	17	"Conversation"
1135	"PAKEHA"	"Man"	"20-24"	"CAR SALESMAN"	"SC"	"ENGLISH"	"DPC251"	"PQ"	1893	3163	"27/7/93 "	"FRIENDS TALKING"	20	17	"Conversation"
1136	"PAKEHA"	"Woman"	"16-19"	""	"BURSARY"	"ENGLISH"	"DPC252"	"TR"	856	2037	"28/7/93 "	"FRIENDS TALKING"	28	10	"Conversation"
1136	"PAKEHA"	"Woman"	"16-19"	""	"BURSARY"	"ENGLISH"	"DPC259"	"F1"	367	2041	"27/7/93 "	"GENERAL CHIT CHAT"	30	9	"Conversation"
1137	"PAKEHA"	"Woman"	"16-19"	""	"BURSARY"	"ENGLISH"	"DPC252"	"QT"	1181	2037	"28/7/93 "	"FRIENDS TALKING"	28	10	"Conversation"
1138	"PAKEHA"	"Woman"	"16-19"	"P/T TUTOR/KFC/STUDENT"	"SCHOLARSHIP"	"ENGLISH"	"DPC253"	"AB"	1197	2082	"28/7/93 "	"FRIENDS TALKING"	23	10	"Conversation"
1139	"PAKEHA"	"Woman"	"16-19"	"CATERING"	"BURSARY"	"ENGLISH"	"DPC253"	"VL"	885	2082	"28/7/93 "	"FRIENDS TALKING"	23	10	"Conversation"
1140	"PAKEHA/ASIAN"	"Man"	"20-24"	""	"BURSARY"	"ENGLISH"	"DPC254"	"JR"	1733	2083	"8/8/93 "	"FRIENDS TALKING"	32	11	"Conversation"
1141	"PAKEHA/SAMOAN"	"Woman"	"20-24"	""	"BURSARY"	"ENGLISH"	"DPC254"	"VC"	350	2083	"8/8/93 "	"FRIENDS TALKING"	32	11	"Conversation"
1142	"PAKEHA/SAMOAN"	"Woman"	"20-24"	""	"BURSARY"	"ENGLISH"	"DPC255"	"JO"	893	2018	"28/7/93 "	"FRIENDS TALKING"	30	11	"Conversation"
1143	"PAKEHA"	"Woman"	"20-24"	"P/T WAITRESS/STUDENT"	"UE"	"ENGLISH"	"DPC255"	"BV"	1125	2018	"28/7/93 "	"FRIENDS TALKING"	30	11	"Conversation"
1143	"PAKEHA"	"Woman"	"20-24"	"P/T WAITRESS/STUDENT"	"UE"	"ENGLISH"	"DGZ113"	"CL"	87	230	"29/11/94 "	"BUYING RAIL TICKET"	3	3	"TransactionsAndMeetings"
1144	"PAKEHA"	"Woman"	"45-49"	"MANAGER FILM PROGRAMME"	"PARTIAL DEGREE"	"ENGLISH"	"DGZ053"	"CS"	235	2271	"1/6/93 "	"MEETING QEII ARTS COUNCIL"	60	13	"TransactionsAndMeetings"
1144	"PAKEHA"	"Woman"	"45-49"	"MANAGER FILM PROGRAMME"	"PARTIAL DEGREE"	"ENGLISH"	"DGZ054"	"NL"	157	2159	"1/6/93 "	"MEETING QEII ARTS COUNCIL"	60	11	"TransactionsAndMeetings"
1145	"PAKEHA"	"Man"	"35-39"	"ARTS ADMINISTRATOR"	"DIP TCHG"	"ENGLISH"	"DGZ053"	"JM"	1414	2271	"1/6/93 "	"MEETING QEII ARTS COUNCIL"	60	13	"TransactionsAndMeetings"
1146	"PAKEHA"	"Woman"	"16-19"	"JEWELLERY SALESPERSON"	"BURSARY"	"ENGLISH"	"DPC256"	"SA"	1129	2115	"15/8/93 "	"GENERAL CONVERSATION"	12	8	"Conversation"
1147	"PAKEHA"	"Woman"	"20-24"	"STUDENT"	"BURSARY"	"ENGLISH"	"DPC256"	"LL"	986	2115	"15/8/93 "	"GENERAL CONVERSATION"	12	8	"Conversation"
1152	"PAKEHA"	"Man"	"20-24"	"STUDENT"	"BSC"	"ENGLISH"	"DPC071"	"CR"	35	2036	"25/7/91 "	"LANGUAGE LEARNING / HYPERCARD"	20	13	"Conversation"
1153	"PAKEHA"	"Man"	"30-34"	"FIREFIGHTER"	"B BURSARY"	"ENGLISH"	"DPC267"	"AD"	407	2187	"21/9/93 "	"GENERAL CHIT CHAT"	30	16	"Conversation"
1154	"PAKEHA"	"Man"	"30-34"	"FIREFIGHTER"	"2 YRS UNI"	"ENGLISH"	"DPC267"	"BB"	1368	2187	"21/9/93 "	"GENERAL CHIT CHAT"	30	16	"Conversation"
1155	"PAKEHA"	"Man"	"40-44"	"FIREFIGHTER"	"ADV TRADE CERT"	"ENGLISH"	"DPC267"	"CH"	412	2187	"21/9/93 "	"GENERAL CHIT CHAT"	30	16	"Conversation"
1156	"PAKEHA"	"Woman"	"16-19"	"BOOK SHOP ASSISTANT"	"HLC"	"ENGLISH"	"DGZ072"	"KB"	2	2255	"26/8/93 "	"MEETING BOOKSHOP"	30	12	"TransactionsAndMeetings"
1157	"PAKEHA"	"Woman"	"45-49"	"BOOK SHOP ASSISTANT"	""	"ENGLISH"	"DGZ072"	"JN"	30	2255	"26/8/93 "	"MEETING BOOKSHOP"	30	12	"TransactionsAndMeetings"
1158	"PAKEHA"	"Woman"	"20-24"	"SHOP ASSISTANT"	"TCB II TYPING"	"ENGLISH"	"DGZ071"	"ME"	9	1821	"26/8/93 "	"MEETING BOOKSHOP"	22	22	"TransactionsAndMeetings"
1158	"PAKEHA"	"Woman"	"20-24"	"SHOP ASSISTANT"	"TCB II TYPING"	"ENGLISH"	"DGZ072"	"ME"	122	2255	"26/8/93 "	"MEETING BOOKSHOP"	30	12	"TransactionsAndMeetings"
1159	"PAKEHA"	"Woman"	"20-24"	"SHOP ASSISTANT"	"CERT BUS STUD"	"ENGLISH"	"DGZ072"	"PH"	2	2255	"26/8/93 "	"MEETING BOOKSHOP"	30	12	"TransactionsAndMeetings"
1161	"PAKEHA"	"Woman"	"20-24"	"SHOP ASSISTANT"	"B BURSARY"	"ENGLISH"	"DGZ071"	"TR"	885	1821	"26/8/93 "	"MEETING BOOKSHOP"	22	22	"TransactionsAndMeetings"
1161	"PAKEHA"	"Woman"	"20-24"	"SHOP ASSISTANT"	"B BURSARY"	"ENGLISH"	"DGZ072"	"TR"	266	2255	"26/8/93 "	"MEETING BOOKSHOP"	30	12	"TransactionsAndMeetings"
1162	"PAKEHA"	"Man"	"50-54"	"COMPANY DIRECTOR"	"U Z INS"	"ENGLISH"	"DGZ071"	"WL"	870	1821	"26/8/93 "	"MEETING BOOKSHOP"	22	22	"TransactionsAndMeetings"
1162	"PAKEHA"	"Man"	"50-54"	"COMPANY DIRECTOR"	"U Z INS"	"ENGLISH"	"DGZ072"	"WL"	1833	2255	"26/8/93 "	"MEETING BOOKSHOP"	30	12	"TransactionsAndMeetings"
1163	"PAKEHA"	"Woman"	"16-19"	""	"BURSARY"	"ENGLISH"	"DGZ073"	"CF"	335	1910	"30/9/93 "	"BUDGETARY ADVICE"	21	11	"TransactionsAndMeetings"
1164	"PAKEHA"	"Woman"	"45-49"	"TEACHER"	"TTC"	"ENGLISH"	"DPC264"	"AD"	1076	2021	"8/8/93 "	"GENERAL CHIT CHAT"	30	10	"Conversation"
1165	"PAKEHA"	"Woman"	"35-39"	"SHOP OWNER"	"SFC"	"ENGLISH"	"DPC264"	"BT"	945	2021	"8/8/93 "	"GENERAL CHIT CHAT"	30	10	"Conversation"
1166	"PAKEHA"	"Woman"	"20-24"	"WAITRESSING/BAR TENDING"	"3RD YEAR UNIVERSITY"	"ENGLISH"	"DPC266"	"AN"	1057	2133	"8/8/93 "	"GENERAL CHIT CHAT"	30	11	"Conversation"
1167	"PAKEHA"	"Woman"	"20-24"	""	"BURSARY"	"ENGLISH"	"DPC266"	"GW"	1076	2133	"8/8/93 "	"GENERAL CHIT CHAT"	30	11	"Conversation"
1168	"PAKEHA"	"Woman"	"35-39"	"ACCOUNTS CLERK"	"UE"	"ENGLISH"	"DPC265"	"PM"	1642	3277	"9/8/93 "	"GENERAL CHIT CHAT"	15	13	"Conversation"
1169	"PAKEHA"	"Man"	"16-19"	""	"BURSARY/SCHOLARSHIP"	"ENGLISH"	"DPC265"	"PF"	1635	3277	"9/8/93 "	"GENERAL CHIT CHAT"	15	13	"Conversation"
1169	"PAKEHA"	"Man"	"16-19"	""	"BURSARY/SCHOLARSHIP"	"ENGLISH"	"DGZ110"	"CL"	419	707	"16/11/94 "	"FINDING FABRIC"	4	4	"TransactionsAndMeetings"
1169	"PAKEHA"	"Man"	"16-19"	""	"BURSARY/SCHOLARSHIP"	"ENGLISH"	"DGZ111"	"CD"	254	654	"16/11/94 "	"FINDING FABRIC"	3	3	"TransactionsAndMeetings"
1169	"PAKEHA"	"Man"	"16-19"	""	"BURSARY/SCHOLARSHIP"	"ENGLISH"	"DGZ114"	"CG"	1353	2142	"11/11/94 "	"HAIR CONSULTATION"	30	20	"TransactionsAndMeetings"
1170	"PAKEHA"	"Woman"	"45-49"	"MUSIC TEACHER"	"UE"	"ENGLISH"	"DPF078"	"JA"	1078	2259	"24/7/93 "	"FRIENDS TALKING"	30	10	"TelephoneConversation"
1171	"SRI LANKAN"	"Woman"	"30-34"	"MUSIC TEACHER"	"MSC"	"ENGLISH"	"DPF078"	"NP"	1181	2259	"24/7/93 "	"FRIENDS TALKING"	30	10	"TelephoneConversation"
1172	"PAKEHA"	"Man"	"65-69"	"AUCTIONEER"	"PUBLIC SERVICE"	"ENGLISH"	"DPC263"	"MS"	1642	2450	"12/8/93 "	"CONVERSATION WHILE AT WORK"	12	10	"Conversation"
1173	"PAKEHA"	"Man"	"25-29"	"MARKETING REP"	"TERTIARY DEGREE"	"ENGLISH"	"DPC263"	"MT"	808	2450	"12/8/93 "	"CONVERSATION WHILE AT WORK"	12	10	"Conversation"
1174	"PAKEHA"	"Woman"	"30-34"	"UNIVERSITY ADMINISTRATOR"	"BA & DIP TCHG"	"ENGLISH"	"DGZ070"	"SF"	929	1670	"7/9/93 "	"SPECIAL ADMISSION OFFICE ENQU."	9	6	"TransactionsAndMeetings"
1175	"PAKEHA"	"Woman"	"45-49"	"LIAISON OFFICER"	"BSC DIP SCI(BIOTECH)"	"ENGLISH"	"DGZ069"	"SL"	1245	2095	"7/9/93 "	"LIAISON OFFICE ADVICE VUW"	33	10	"TransactionsAndMeetings"
1176	"PAKEHA"	"Woman"	"20-24"	"AMBULANCE OFFICER"	"DIP MED LAB TECH"	"ENGLISH"	"DPC260"	"VT"	2655	3580	"7/9/93 "	"GENERAL CHIT CHAT"	23	16	"Conversation"
1177	"PAKEHA"	"Woman"	"20-24"	"RECEPTIONIST/SECRETARY"	"SFC"	"ENGLISH"	"DPC260"	"MR"	925	3580	"7/9/93 "	"GENERAL CHIT CHAT"	23	16	"Conversation"
1178	"PAKEHA"	"Man"	"20-24"	"BUILDER"	"TRADE CERT"	"ENGLISH"	"DPC261"	"AN"	654	2220	"6/8/93 "	"GENERAL CHIT CHAT"	60	13	"Conversation"
1179	"PAKEHA"	"Man"	"20-24"	""	"A BURSARY"	"ENGLISH"	"DPC261"	"BL"	975	2220	"6/8/93 "	"GENERAL CHIT CHAT"	60	13	"Conversation"
1180	"PAKEHA"	"Man"	"20-24"	""	"BURSARY"	"ENGLISH"	"DPC261"	"CH"	329	2220	"6/8/93 "	"GENERAL CHIT CHAT"	60	13	"Conversation"
1181	"PAKEHA"	"Woman"	"16-19"	""	"UE"	"ENGLISH"	"DPC262"	"BL"	1017	2226	"3/9/93 "	"GENERAL CHIT CHAT"	33	14	"Conversation"
1182	"PAKEHA"	"Woman"	"20-24"	"P/T SHOP ASSISTANT"	"HSC/UE"	"ENGLISH"	"DPC262"	"AN"	1209	2226	"3/9/93 "	"GENERAL CHIT CHAT"	33	14	"Conversation"
1183	"PAKEHA"	"Woman"	"20-24"	""	"BURSARY"	"ENGLISH"	"DPC268"	"LN"	569	2279	"1/8/93 "	"CONVERSATION BETWEEN FRIENDS"	18	10	"Conversation"
1184	"PAKEHA"	"Woman"	"20-24"	""	"BBSC"	"ENGLISH"	"DPC268"	"KR"	1036	2279	"1/8/93 "	"CONVERSATION BETWEEN FRIENDS"	18	10	"Conversation"
1185	"PAKEHA"	"Woman"	"20-24"	""	"BBSC"	"ENGLISH"	"DPC268"	"CH"	674	2279	"1/8/93 "	"CONVERSATION BETWEEN FRIENDS"	18	10	"Conversation"
1186	"PAKEHA"	"Woman"	"16-19"	"P/T CAFE WORKER"	"A BURSARY"	"ENGLISH"	"DPC258"	"KT"	681	2054	"1/9/93 "	"GENERAL CHIT CHAT"	27	12	"Conversation"
1186	"PAKEHA"	"Woman"	"16-19"	"P/T CAFE WORKER"	"A BURSARY"	"ENGLISH"	"DPC301"	"FC"	823	2069	"8/12/93 "	"GENERAL CHIT CHAT"	30	10	"Conversation"
1186	"PAKEHA"	"Woman"	"16-19"	"P/T CAFE WORKER"	"A BURSARY"	"ENGLISH"	"DGZ089"	"CJ"	202	332	"8/11/94 "	"GETTING COAT DRYCLEANED"	4	4	"TransactionsAndMeetings"
1186	"PAKEHA"	"Woman"	"16-19"	"P/T CAFE WORKER"	"A BURSARY"	"ENGLISH"	"DGZ090"	"CC"	139	327	"8/11/94 "	"BUYING BUS TICKET"	3	3	"TransactionsAndMeetings"
1186	"PAKEHA"	"Woman"	"16-19"	"P/T CAFE WORKER"	"A BURSARY"	"ENGLISH"	"DGZ105"	"CG"	283	865	"14/10/94 "	"TRAVEL COLLECTING AIR TICKET"	20	20	"TransactionsAndMeetings"
1190	"PAKEHA"	"Man"	"20-24"	"CADET MANAGER SUPERMARKET"	"SFC"	"ENGLISH/DUTCH"	"DGZ069"	"CD"	849	2095	"7/9/93 "	"LIAISON OFFICE ADVICE VUW"	33	10	"TransactionsAndMeetings"
1190	"PAKEHA"	"Man"	"20-24"	"CADET MANAGER SUPERMARKET"	"SFC"	"ENGLISH/DUTCH"	"DGZ070"	"CM"	665	1670	"7/9/93 "	"SPECIAL ADMISSION OFFICE ENQU."	9	6	"TransactionsAndMeetings"
1190	"PAKEHA"	"Man"	"20-24"	"CADET MANAGER SUPERMARKET"	"SFC"	"ENGLISH/DUTCH"	"DPC273"	"DN"	1380	2019	"23/8/93 "	"FRIENDS TALKING"	30	9	"Conversation"
1190	"PAKEHA"	"Man"	"20-24"	"CADET MANAGER SUPERMARKET"	"SFC"	"ENGLISH/DUTCH"	"DPC311"	"CO"	1617	2572	"11/2/94 "	"2 COLLEAGUES TALK"	30	10	"Conversation"
1191	"CHINESE"	"Woman"	"16-19"	"P/T WAITRESS"	"BURSARY"	"CANTONESE"	"DGZ069"	"PQ"	1	2095	"7/9/93 "	"LIAISON OFFICE ADVICE VUW"	33	10	"TransactionsAndMeetings"
1192	"PAKEHA"	"Woman"	"70-74"	"RETIRED"	"MATRICULATION"	"ENGLISH"	"DPC141"	"RT"	1144	2224	"1/1/93 "	"CONVERSATION"	31	11	"Conversation"
1193	"PAKEHA"	"Woman"	"75-79"	"RETIRED"	"REGISTERED NURSE"	"ENGLISH"	"DPC259"	"F2"	561	2041	"27/7/93 "	"GENERAL CHIT CHAT"	30	9	"Conversation"
1194	"PAKEHA"	"Man"	"75-79"	"RETIRED"	"B E"	"ENGLISH"	"DPC259"	"M1"	1113	2041	"27/7/93 "	"GENERAL CHIT CHAT"	30	9	"Conversation"
1195	"PAKEHA"	"Woman"	"35-39"	"SECONDARY TEACHER"	"MA (HONS) DIP TCHG"	"ENGLISH"	"DGZ041"	"JE"	10	2609	"26/5/92 "	"MEETING MATHS"	40	16	"TransactionsAndMeetings"
1195	"PAKEHA"	"Woman"	"35-39"	"SECONDARY TEACHER"	"MA (HONS) DIP TCHG"	"ENGLISH"	"DGZ119"	"JN"	7	2599	"7/4/92 "	"MEETING SCHOOL MATHS DEPT 2"	50	9	"TransactionsAndMeetings"
1195	"PAKEHA"	"Woman"	"35-39"	"SECONDARY TEACHER"	"MA (HONS) DIP TCHG"	"ENGLISH"	"DGZ067"	"LO"	580	2144	"19/2/92 "	"MEETING SCHOOL ENGLISH DEPT"	60	11	"TransactionsAndMeetings"
1196	"PAKEHA"	"Man"	"55-59"	"SECONDARY TEACHER"	"TTC"	"ENGLISH"	"DGZ041"	"DV"	261	2609	"26/5/92 "	"MEETING MATHS"	40	16	"TransactionsAndMeetings"
1196	"PAKEHA"	"Man"	"55-59"	"SECONDARY TEACHER"	"TTC"	"ENGLISH"	"DGZ119"	"DV"	75	2599	"7/4/92 "	"MEETING SCHOOL MATHS DEPT 2"	50	9	"TransactionsAndMeetings"
1196	"PAKEHA"	"Man"	"55-59"	"SECONDARY TEACHER"	"TTC"	"ENGLISH"	"DGZ120"	"DV"	111	2307	"7/4/92 "	"MEETING SCHOOL MATHS DEPT 3"	50	8	"TransactionsAndMeetings"
1196	"PAKEHA"	"Man"	"55-59"	"SECONDARY TEACHER"	"TTC"	"ENGLISH"	"DGZ121"	"DV"	176	2294	"7/4/92 "	"MEETING SCHOOL MATHS DEPT 4"	50	8	"TransactionsAndMeetings"
1196	"PAKEHA"	"Man"	"55-59"	"SECONDARY TEACHER"	"TTC"	"ENGLISH"	"DGZ066"	"DV"	143	2512	"7/4/92 "	"MEETING SCHOOL MATHS DEPT 1"	50	10	"TransactionsAndMeetings"
1197	"PAKEHA"	"Woman"	"50-54"	"TEACHER"	"TTC"	"ENGLISH"	"DGZ041"	"HN"	188	2609	"26/5/92 "	"MEETING MATHS"	40	16	"TransactionsAndMeetings"
1198	"MAORI"	"Woman"	"40-44"	"TEACHER"	"BA"	"ENGLISH"	"DGZ041"	"MG"	151	2609	"26/5/92 "	"MEETING MATHS"	40	16	"TransactionsAndMeetings"
